date,mean_max_temp,mean_min_temp,mean_max_apparent_temp,mean_min_apparent_temp,mean_total_precipitation,mean_wind_speed
2023-11-01,15.931900000000002,2.5939,13.655467,-0.03234210000000004,0.0,18.52605725
2023-11-02,18.8859,3.2058999999999997,17.575512,-0.016404580000000002,0.0,15.529089
2023-11-03,23.797900000000002,8.7479,23.535252,7.4084328500000005,0.0,18.89437425
2023-11-04,25.333900200000002,12.625899800000001,26.2162085,11.3344805,0.0,18.8209225
2023-11-05,26.481900200000002,14.8539,26.7985235,14.106785,0.0,16.952403
2023-11-06,26.755899999999997,17.403900200000002,27.152480500000003,16.694478,0.005,25.599937750000002
2023-11-07,29.255899999999997,17.7959,30.161223,18.506242,0.0,26.02367425
2023-11-08,28.3499002,20.255900000000004,29.7320825,20.7990165,0.005,23.96674
2023-11-09,24.8519,15.7339,26.5401865,13.910803000000001,7.695249499999999,22.073415500000003
2023-11-10,16.2739,10.941899999999999,13.592047,10.887397,10.54975,24.76572775
2023-11-11,16.0259,12.095899999999999,16.6148065,11.398422,0.0,20.358366375
2023-11-12,16.7498998,12.9038998,16.6046185,12.869525,4.47525,17.196000125
2023-11-13,16.3139002,12.265899999999998,18.093654,11.590140000000002,14.53125,21.040660000000003
2023-11-14,20.3539,12.733899999999998,21.641568,11.8455195,0.01,17.745478
2023-11-15,24.0139,10.085899999999999,23.088324,8.8972445,0.0,13.9192195
2023-11-16,21.187900000000003,10.295899799999999,17.232250999999998,8.8425195,0.0,11.39884575
2023-11-17,25.6759002,11.741900000000001,26.995330000000003,11.649148499999999,0.0,22.83269875
2023-11-18,23.1279,15.693900199999998,20.400735,16.2197605,0.0,24.418613
2023-11-19,20.7979002,13.8239,19.8886675,14.207799999999999,0.42075,16.61909775
2023-11-20,26.3899002,17.107899999999997,28.0435515,17.0610175,0.4225,21.534352499999997
2023-11-21,19.199900200000002,10.6458998,16.193932,7.9555275000000005,0.0,34.8424145
2023-11-22,17.4239,3.4659,16.9311385,0.80178108,0.0,20.62453875
2023-11-23,17.7939,6.0139,13.08926525,1.9513570000000002,0.0005,15.5348015
2023-11-24,18.3679002,4.301900000000001,17.227005,2.54927435,0.3925,13.268
2023-11-25,16.3219,7.985899999999999,14.6018215,4.67199585,0.105,14.3929385
2023-11-26,14.965899799999999,7.26589992,13.000253,3.0308322,0.475,35.42102125
2023-11-27,13.379900000000001,3.6879,11.2393795,-0.29846215,0.0,21.701176750000002
2023-11-28,15.5759,6.8459,15.0020035,4.7315322,0.0,12.970487249999998
2023-11-29,16.4859,6.9679,17.334736499999998,3.4843902,0.485,14.852371250000001
2023-11-30,21.911900199999998,13.421899999999999,23.606605000000002,14.3891605,3.6919999999999993,22.42105725
2023-12-01,22.6179,10.8199,19.0578925,9.382087,0.00025,18.27827325
2023-12-02,21.703899999999997,8.087899799999999,19.534949,5.5673772,0.0,16.233760500000002
2023-12-03,23.209899999999998,7.24789992,20.9293635,5.00986,0.0,21.437268
2023-12-04,21.5519002,7.2239,18.26942,4.19497175,0.0,19.252104125000002
2023-12-05,22.1299,5.1939,21.798913499999998,0.8853868500000001,0.0,10.017517999999999
2023-12-06,20.723900200000003,5.9839,19.299294500000002,3.5166883,0.0,10.793393
2023-12-07,21.2639,6.7259,21.691024499999997,4.1460826,0.0,23.51002075
2023-12-08,23.009900199999997,16.459899999999998,23.42906,15.100312500000001,0.015,24.807551750000002
